drug,method,block,gene_symbol,relevant_tissues,modalities,n_supporting_features,supporting_features,max_selection_count,max_abs_coef,signed_coef,expr_tau,expr_entropy,expr_top_tissue,expr_second_tissue,expr_top_median,expr_second_median,expr_median_tissue,expr_top_to_median,expr_class,target_type,target_pathway,direct_target
THZ-2-102-1,EN,en,TET2,NA,mutation,1,TET2_mut.tr,130,0.013807648715078148,-0.013807648715078148,0.1061043058294501,0.9996472632056905,AUTONOMIC_GANGLIA,SMALL_INTESTINE,6.861419,6.854327,6.14400925,1.1167657340359636,intermediate,NA,NA,FALSE
THZ-2-102-1,EN,en,TM4SF1,NA,expression,1,TM4SF1_Expr,112,7.814037425645261e-4,7.814037425645261e-4,0.20877893452590157,0.989783116963156,PANCREAS,BILIARY_TRACT,12.37665,12.305814999999999,10.686914999999999,1.158112514228849,restricted,NA,NA,FALSE
THZ-2-102-1,EN,en,TMTC1,NA,mutation,1,TMTC1_mut.mis,125,0.012695179987449148,0.012695179987449148,0.36646731555861883,0.9945495244337778,FIBROBLAST,PLEURA,7.675135,7.372498,4.508036,1.7025451881928184,restricted,NA,NA,FALSE
THZ-2-102-1,EN,en,TSPAN16,NA,copy_number,1,TSPAN16_CN,115,8.240916986501898e-4,-8.240916986501898e-4,0.0532749313416128,0.9999094127971867,SMALL_INTESTINE,SALIVARY_GLAND,4.0178995,4.016856,3.7850960000000002,1.0615053092444684,broad,NA,NA,FALSE
THZ-2-102-1,EN,en,TSPAN8,NA,expression,1,TSPAN8_Expr,162,0.0022563374452535794,0.0022563374452535794,0.617592977747783,0.9725224256069513,LARGE_INTESTINE,BILIARY_TRACT,12.68368,9.636528,3.7859395,3.3502067320410167,restricted,NA,NA,FALSE
THZ-2-102-1,EN,en,WWTR1,NA,rppa_total,1,TAZ,193,0.004412891202352289,0.004412891202352289,0.23071783146072808,0.9950988199915882,KIDNEY,SKIN,10.40885,10.18523,8.3652155,1.244301476752153,restricted,NA,NA,FALSE
THZ-2-102-1,EN,en,ZBTB25,NA,mutation,1,ZBTB25_mut.mis,111,0.01796828539048129,0.01796828539048129,0.15990725905502023,0.9994031127011695,SALIVARY_GLAND,OESOPHAGUS,7.6634975,7.104723,6.4102049999999995,1.1955151980318883,intermediate,NA,NA,FALSE
THZ-2-102-1,EN,en,ZNF225,NA,mutation,1,ZNF225_mut.mis,114,0.009624700181183726,-0.009624700181183726,0.12184702583562455,0.9994396232784437,SMALL_INTESTINE,CERVIX,5.501125,5.4660535,4.824123500000001,1.1403366849957302,intermediate,NA,NA,FALSE
THZ-2-102-1,EN,en,ZNF479,NA,mutation,1,ZNF479_mut.mis,131,0.010042724640178791,0.010042724640178791,0.08023041975683957,0.9999091099630779,SMALL_INTESTINE,UPPER_AERODIGESTIVE_TRACT,3.789432,3.65518,3.482486,1.0881399092487378,intermediate,NA,NA,FALSE
THZ-2-102-1,EN,en,ZNF554,NA,copy_number,1,ZNF554_CN,123,0.001359831150611783,-0.001359831150611783,0.06626587885073258,0.9998448898983828,AUTONOMIC_GANGLIA,BREAST,5.871253,5.831829,5.481229000000001,1.0711563045441086,intermediate,NA,NA,FALSE
THZ-2-102-1,EN,en,ZNF846,NA,copy_number,1,ZNF846_CN,107,5.524119996396417e-4,-5.524119996396417e-4,0.09834507321157523,0.9997412166803771,FIBROBLAST,SMALL_INTESTINE,4.778513500000001,4.7062550000000005,4.2783595,1.11690321956348,intermediate,NA,NA,FALSE
THZ-2-49,EN,en,AJUBA,NA,mutation,1,AJUBA_mut.tr,122,0.011399185288000496,0.011399185288000496,0.19773697842709198,0.9954814932858954,SALIVARY_GLAND,CERVIX,10.1920195,9.9938585,8.5414305,1.1932450307943148,restricted,NA,NA,FALSE
THZ-2-49,EN,en,ANO1,NA,copy_number,1,ANO1_CN,102,3.732121247169369e-4,3.732121247169369e-4,0.39742336425696145,0.9915003524716649,PANCREAS,UPPER_AERODIGESTIVE_TRACT,7.688188,6.841298,4.0502875,1.8981832771130447,restricted,NA,NA,FALSE
THZ-2-49,EN,en,ARHGAP15,NA,expression,1,ARHGAP15_Expr,145,7.82218291448058e-4,-7.82218291448058e-4,0.6092290738760463,0.9901213552013567,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKIN,10.450275,5.69039,3.9878857500000002,2.6205051135178583,restricted,NA,NA,FALSE
THZ-2-49,EN,en,ASCL1,NA,expression,1,ASCL1_Expr,114,9.610077700497873e-4,9.610077700497873e-4,0.5082359615614976,0.995556133457553,AUTONOMIC_GANGLIA,SMALL_INTESTINE,7.813832,3.929855,3.84455175,2.0324429239377517,restricted,NA,NA,FALSE
THZ-2-49,EN,en,ATM,NA,rppa_total,1,ATM,114,0.0010000989221984721,-0.0010000989221984721,0.12768592419217362,0.9991874471717045,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKIN,9.026878,8.858913,7.90131175,1.1424530869826772,intermediate,NA,NA,FALSE
THZ-2-49,EN,en,BRWD1,NA,mutation,1,BRWD1_mut.mis,134,0.005402740474808115,0.005402740474808115,0.11735337036424646,0.999612541240017,BREAST,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,6.924845,6.703709,6.11796,1.1318879168873286,intermediate,NA,NA,FALSE
THZ-2-49,EN,en,C14ORF38,NA,copy_number,1,C14orf38_CN,117,7.14187801843506e-4,7.14187801843506e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
THZ-2-49,EN,en,C16ORF54,NA,expression,1,C16orf54_Expr,129,0.0010302487505513824,-0.0010302487505513824,0.6071524267657348,0.9911710324974978,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,UPPER_AERODIGESTIVE_TRACT,8.76434,3.644196,3.4372220000000002,2.54983239371795,restricted,NA,NA,FALSE
THZ-2-49,EN,en,CALM3,NA,copy_number,1,CALM3_CN,118,9.012199094199023e-4,-9.012199094199023e-4,0.05679747486612665,0.9998453788650029,CERVIX,LIVER,9.3240205,9.26166,8.837247999999999,1.0550819101150042,broad,NA,NA,FALSE
THZ-2-49,EN,en,CD53,NA,expression,1,CD53_Expr,165,8.785338000313551e-4,-8.785338000313551e-4,0.5472352552378733,0.9941617856011097,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SMALL_INTESTINE,11.627095,5.5833765,5.24105975,2.2184625924174974,restricted,NA,NA,FALSE
THZ-2-49,EN,en,CHEK2,NA,rppa_total,1,Chk2,134,0.001409408790830047,-0.001409408790830047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
THZ-2-49,EN,en,CHL1,NA,copy_number,1,CHL1_CN,139,0.0013337645147308555,-0.0013337645147308555,0.37951259341976884,0.9982345250493176,SKIN,SMALL_INTESTINE,5.736607,3.7500495,3.54732325,1.6171649989890267,restricted,NA,NA,FALSE
THZ-2-49,EN,en,CTNNA1,NA,rppa_total,1,alpha-Catenin,167,0.0016948959802142024,0.0016948959802142024,0.0391358485392549,0.9997154013981637,PLEURA,BILIARY_TRACT,10.64936,10.595790000000001,10.345817499999999,1.0293396341081795,broad,NA,NA,FALSE
THZ-2-49,EN,en,CTNNB1,NA,rppa_total,1,beta-Catenin,193,0.0034967341161371785,0.0034967341161371785,0.05605619611461893,0.999773532231469,THYROID,ENDOMETRIUM,8.324846,8.3136165,7.85339225,1.0600318607541857,broad,NA,NA,FALSE
THZ-2-49,EN,en,CTTN,NA,copy_number,1,CTTN_CN,163,9.658120730400689e-4,9.658120730400689e-4,0.16214330219854786,0.9982605889991264,OESOPHAGUS,UPPER_AERODIGESTIVE_TRACT,10.46418,9.974798,8.92210875,1.1728370829373718,intermediate,NA,NA,FALSE
THZ-2-49,EN,en,CXORF21,NA,expression,1,CXorf21_Expr,143,8.011449399824858e-4,-8.011449399824858e-4,0.5113220766383705,0.9954157139570111,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SMALL_INTESTINE,7.4712575,3.928814,3.6425975,2.0510796210671094,restricted,NA,NA,FALSE
THZ-2-49,EN,en,DAAM1,NA,copy_number,1,DAAM1_CN,144,0.0011085153809289492,0.0011085153809289492,0.17560774031819143,0.9980886375764214,UPPER_AERODIGESTIVE_TRACT,CERVIX,9.593094,9.444347,8.001562,1.1989026642548044,restricted,NA,NA,FALSE
THZ-2-49,EN,en,DOCK2,NA,expression,1,DOCK2_Expr,155,0.0010396875082462162,-0.0010396875082462162,0.6320187517431444,0.9872094566555172,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KIDNEY,10.57715,6.279223,3.72958875,2.836009734317222,restricted,NA,NA,FALSE
THZ-2-49,EN,en,DVL3,NA,rppa_total,1,Dvl3,116,9.451786376895391e-4,9.451786376895391e-4,0.0787563905623562,0.9998457673441151,SMALL_INTESTINE,UPPER_AERODIGESTIVE_TRACT,9.078622,8.872398,8.338790249999999,1.0887217123610946,intermediate,NA,NA,FALSE
THZ-2-49,EN,en,EGFR,NA,copy_number,1,EGFR_CN,152,0.001000369731723964,0.001000369731723964,0.19058247762170852,0.9980581867932458,OESOPHAGUS,UPPER_AERODIGESTIVE_TRACT,8.208178,8.109575,6.7070065,1.2238213873804953,restricted,NA,NA,FALSE
THZ-2-49,EN,en,EVI2B,NA,expression,1,EVI2B_Expr,144,0.001078357467550413,-0.001078357467550413,0.5555450186485319,0.987680186946299,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PLEURA,9.106615,8.434529,3.7638767499999997,2.419477470934722,restricted,NA,NA,FALSE
THZ-2-49,EN,en,FADD,NA,copy_number,1,FADD_CN,118,4.1723203606051944e-4,4.1723203606051944e-4,0.13877416927966596,0.9996422862880017,OESOPHAGUS,UPPER_AERODIGESTIVE_TRACT,11.24506,10.62504,9.669269,1.1629689896930162,intermediate,NA,NA,FALSE
THZ-2-49,EN,en,FAM188B,NA,mutation,1,FAM188B_mut.mis,130,0.009532057166278602,0.009532057166278602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
THZ-2-49,EN,en,FBXO33,NA,copy_number,1,FBXO33_CN,101,6.190741630037072e-4,6.190741630037072e-4,0.10618300537478052,0.9997329289993738,SMALL_INTESTINE,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,9.039811,8.6456975,8.1225865,1.1129227124881957,intermediate,NA,NA,FALSE
THZ-2-49,EN,en,GMFG,NA,expression,1,GMFG_Expr,200,0.0036901067226173573,-0.0036901067226173573,0.6057761425078764,0.9911278161273535,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SOFT_TISSUE,11.194890000000001,4.755839,4.39752925,2.5457226918956826,restricted,NA,NA,FALSE
THZ-2-49,EN,en,GPA33,NA,mutation,1,GPA33_mut.mis,110,0.010514020798907807,0.010514020798907807,0.44078436394809695,0.9971304868783153,LARGE_INTESTINE,CERVIX,8.136325,4.955291,4.525267250000001,1.7979766830345763,restricted,NA,NA,FALSE
THZ-2-49,EN,en,GPR151,NA,mutation,1,GPR151_mut.mis,101,0.007739699184837839,-0.007739699184837839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
THZ-2-49,EN,en,ID1,NA,mutation,1,ID1_mut.mis,120,0.015170483469807325,-0.015170483469807325,0.13554450866720152,0.99840316322035,CERVIX,OESOPHAGUS,13.93414,13.25851,12.305407500000001,1.1323590868486069,intermediate,NA,NA,FALSE
THZ-2-49,EN,en,IGFBP2,NA,rppa_total,1,IGFBP2,144,0.001893376533328531,0.001893376533328531,0.268379103420833,0.9930107066822873,SMALL_INTESTINE,AUTONOMIC_GANGLIA,10.1364055,10.09681,7.8863055,1.2853173770658517,restricted,NA,NA,FALSE
THZ-2-49,EN,en,KIAA0947,NA,mutation,1,KIAA0947_mut.mis,155,0.008681268403866668,0.008681268403866668,0.07500830417317252,0.999867699484139,SALIVARY_GLAND,CERVIX,10.718105000000001,10.506845,9.93332375,1.079004900046674,intermediate,NA,NA,FALSE
THZ-2-49,EN,en,KIAA1109,NA,mutation,1,KIAA1109_mut.tr,141,0.009080406712745752,0.009080406712745752,0.1129709829496682,0.9997684113475446,FIBROBLAST,PROSTATE,6.310669,5.8850645,5.635362000000001,1.1198338278889624,intermediate,NA,NA,FALSE
THZ-2-49,EN,en,KMT2D,NA,mutation,1,KMT2D_mut.tr,181,0.011904744179194713,-0.011904744179194713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
THZ-2-49,EN,en,LAPTM5,NA,expression,1,LAPTM5_Expr,168,0.0011975445386825418,-0.0011975445386825418,0.5793750969944648,0.991718427218793,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SALIVARY_GLAND,11.501945,6.668962499999999,4.7163705,2.4387280431000913,restricted,NA,NA,FALSE
THZ-2-49,EN,en,LCP2,NA,expression,1,LCP2_Expr,103,5.767595009470459e-4,-5.767595009470459e-4,0.5663141275892937,0.9933487316958599,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKIN,8.1309095,3.747813,3.5360005,2.2994650311842433,restricted,NA,NA,FALSE
THZ-2-49,EN,en,LOC100507500,NA,copy_number,1,LOC100507500_CN,134,7.452572360611201e-4,7.452572360611201e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
THZ-2-49,EN,en,LRMP,NA,expression,1,LRMP_Expr,110,7.584291126112696e-4,-7.584291126112696e-4,0.5723291912891136,0.9930240694412583,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CERVIX,9.409604999999999,4.355178,4.010776999999999,2.346080323089516,restricted,NA,NA,FALSE
THZ-2-49,EN,en,MAGI3,NA,mutation,1,MAGI3_mut.tr,145,0.014466057274534911,-0.014466057274534911,0.19380715125528833,0.9990813811940612,AUTONOMIC_GANGLIA,BREAST,7.465934,6.84141,5.958116499999999,1.2530694893260312,restricted,NA,NA,FALSE
THZ-2-49,EN,en,MAPK14,NA,rppa_total,1,p38_MAPK,139,0.0013260318318771159,-0.0013260318318771159,0.07687677102705877,0.9997704154912802,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BREAST,8.432254,8.216028,7.8151072500000005,1.078968430023785,intermediate,NA,NA,FALSE
THZ-2-49,EN,en,MDGA2,NA,copy_number,1,MDGA2_CN,121,0.0013110996365301897,0.0013110996365301897,0.19256222812491644,0.9996376934976544,SKIN,THYROID,4.189424,3.553805,3.387859,1.2365992799582273,restricted,NA,NA,FALSE
THZ-2-49,EN,en,MIR548K,NA,copy_number,1,MIR548K_CN,159,7.496918759754814e-4,7.496918759754814e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
THZ-2-49,EN,en,MTAP,NA,copy_number,1,MTAP_CN,106,9.580526797904322e-4,9.580526797904322e-4,0.24204622418526586,0.9991758147047823,SMALL_INTESTINE,CERVIX,9.298033,7.8385245,7.0620185,1.3166254095765964,restricted,NA,NA,FALSE
THZ-2-49,EN,en,MTMR4,NA,mutation,1,MTMR4_mut.mis,142,0.006380195676520968,0.006380195676520968,0.11054160244222805,0.999765511065009,AUTONOMIC_GANGLIA,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,10.00398,9.4751145,8.93967825,1.1190536974862602,intermediate,NA,NA,FALSE
THZ-2-49,EN,en,MYC,NA,mutation,1,MYC_mut.mis,164,0.011074702714603493,-0.011074702714603493,0.1337233337629372,0.9968086931675084,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LARGE_INTESTINE,12.841285,12.26135,11.525725,1.114141192853378,intermediate,NA,NA,FALSE
THZ-2-49,EN,en,MYCNOS,NA,copy_number,1,MYCNOS_CN,118,0.0013443273046705572,0.0013443273046705572,0.3753760100800779,0.9981838955094746,AUTONOMIC_GANGLIA,CERVIX,6.671377,4.7144435,4.152797,1.6064779954329576,restricted,NA,NA,FALSE
THZ-2-49,EN,en,MYH15,NA,mutation,1,MYH15_mut.mis,106,0.004337690556133844,-0.004337690556133844,0.038456213637267186,0.9999471755372079,AUTONOMIC_GANGLIA,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,3.77275,3.7595545,3.6336440000000003,1.0382827816924276,broad,NA,NA,FALSE
THZ-2-49,EN,en,"NAA30",NA,copy_number,1,"NAA30_CN",108,0.00032092804247471483,0.00032092804247471483,0.09481820324201694,0.9998470109862715,SALIVARY_GLAND,UPPER_AERODIGESTIVE_TRACT,9.959171000000001,9.450827,9.068173999999999,1.0982553929820935,intermediate,NA,NA,FALSE
THZ-2-49,EN,en,NFE2L2,NA,mutation,1,NFE2L2_mut.hs,103,0.005198751809061053,0.005198751809061053,0.049336013314742,0.9998394572251498,CERVIX,SKIN,11.03739,10.88865,10.57528,1.0436971881595571,broad,NA,NA,FALSE
THZ-2-49,EN,en,P2RY8,NA,expression,1,P2RY8_Expr,141,5.25812988466676e-4,-5.25812988466676e-4,0.5738195184537171,0.9930062295499537,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BONE,9.729449,4.269176,4.1509030000000005,2.3439355243907167,restricted,NA,NA,FALSE
THZ-2-49,EN,en,PIK3R1,NA,rppa_total,1,PI3K-p85,132,0.0012929027973698876,-0.0012929027973698876,0.12169690293580807,0.9993466794565177,STOMACH,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,8.170237499999999,8.154357000000001,7.21227175,1.1328244113929842,intermediate,NA,NA,FALSE
THZ-2-49,EN,en,PPFIA1,NA,copy_number,1,PPFIA1_CN,144,6.303741496559057e-4,6.303741496559057e-4,0.19390137924094744,0.9993663267761164,OESOPHAGUS,SALIVARY_GLAND,9.679382,8.943545,7.7211315,1.2536222184533445,restricted,NA,NA,FALSE
THZ-2-49,EN,en,RB1,NA,mutation,1,RB1_mut.hs,128,0.004801804890380546,0.004801804890380546,0.14317264562129378,0.9996524311014444,SMALL_INTESTINE,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,8.6479025,8.075445,7.4894155,1.154683232623427,intermediate,NA,NA,FALSE
THZ-2-49,EN,en,RCSD1,NA,expression,1,RCSD1_Expr,197,0.002755619431496813,-0.002755619431496813,0.598106718642782,0.9917292467612971,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,UPPER_AERODIGESTIVE_TRACT,9.554132,3.98458,3.8382505,2.4891892803765674,restricted,NA,NA,FALSE
THZ-2-49,EN,en,RPS6KB1,NA,rppa_total,1,p70S6K,110,0.001029851925439535,-0.001029851925439535,0.07956032500896933,0.9999161721688721,SMALL_INTESTINE,PLEURA,9.788775999999999,9.222334,9.02900725,1.0841475401406948,intermediate,NA,NA,FALSE
THZ-2-49,EN,en,RTN1,NA,copy_number,1,RTN1_CN,139,7.206223017976823e-4,7.206223017976823e-4,0.6047192538295699,0.9890093010519719,AUTONOMIC_GANGLIA,CERVIX,11.01625,6.353206,4.129571,2.667649981075516,restricted,NA,NA,FALSE
THZ-2-49,EN,en,SCG3,NA,expression,1,SCG3_Expr,103,6.921234396956333e-4,6.921234396956333e-4,0.654848205967928,0.9876006933317337,AUTONOMIC_GANGLIA,SMALL_INTESTINE,10.45522,3.919196,3.6021065,2.902529394952648,restricted,NA,NA,FALSE
THZ-2-49,EN,en,SEC61G,NA,copy_number,1,SEC61G_CN,102,4.176223540687449e-4,4.176223540687449e-4,0.0275796851403372,0.999972403354422,CENTRAL_NERVOUS_SYSTEM,KIDNEY,12.922265,12.82927,12.571692500000001,1.027885863418947,broad,NA,NA,FALSE
THZ-2-49,EN,en,SRGN,NA,expression,1,SRGN_Expr,115,8.039499547081001e-4,-8.039499547081001e-4,0.5380247880862851,0.9709528360729666,FIBROBLAST,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,12.181255,12.035395,4.2756495,2.848983528701312,restricted,NA,NA,FALSE
THZ-2-49,EN,en,SSC5D,NA,mutation,1,SSC5D_mut.mis,114,0.006638394225985527,0.006638394225985527,0.13338403524027403,0.9996700934067093,FIBROBLAST,CENTRAL_NERVOUS_SYSTEM,5.172718,4.871112,4.418499499999999,1.1706956173696523,intermediate,NA,NA,FALSE
THZ-2-49,EN,en,TG,NA,mutation,1,TG_mut.mis,106,0.002978467801129834,0.002978467801129834,0.051676455036760875,0.9999350314588163,BONE,OESOPHAGUS,5.108273,4.99858,4.8655325000000005,1.0498898116495983,broad,NA,NA,FALSE
THZ-2-49,EN,en,TPST2,NA,mutation,1,TPST2_mut.mis,124,0.008469205788699518,-0.008469205788699518,0.18317741238635338,0.9993151638403439,FIBROBLAST,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,10.658585,9.693153,8.714514,1.2230842706776306,restricted,NA,NA,FALSE
THZ-2-49,EN,en,ZNF479,NA,mutation,1,ZNF479_mut.mis,151,0.007560857283105003,0.007560857283105003,0.08023041975683957,0.9999091099630779,SMALL_INTESTINE,UPPER_AERODIGESTIVE_TRACT,3.789432,3.65518,3.482486,1.0881399092487378,intermediate,NA,NA,FALSE
TL-1-85,EN,en,ABCA1,NA,copy_number,1,ABCA1_CN,135,0.002147265399630472,0.002147265399630472,0.2783486933498212,0.9922655921517585,KIDNEY,LIVER,10.02755,9.686682000000001,7.26984275,1.3793351995130845,restricted,NA,NA,FALSE
TL-1-85,EN,en,AKAP6,NA,copy_number,1,AKAP6_CN,114,8.263089124018919e-4,8.263089124018919e-4,0.15521815935875968,0.9997708042320202,AUTONOMIC_GANGLIA,SKIN,4.694527,4.225716,3.95645775,1.186547992329755,intermediate,NA,NA,FALSE
TL-1-85,EN,en,AKT1,NA,rppa_phospho,1,Akt_pS473,168,0.0011203775723479456,0.0011203775723479456,0.06816355674963744,0.9998404897428927,BREAST,BILIARY_TRACT,9.063961,8.850877,8.497171000000002,1.0667033769239196,intermediate,NA,NA,FALSE
TL-1-85,EN,en,AMOTL2,NA,expression,1,AMOTL2_Expr,102,2.2765843525999221e-4,2.2765843525999221e-4,0.11293354433542674,0.9961119521057304,FIBROBLAST,KIDNEY,10.505425,10.43173,9.75252425,1.0772006027054997,intermediate,NA,NA,FALSE
TL-1-85,EN,en,AMZ1,NA,mutation,1,AMZ1_mut.mis,118,0.0067613186743380235,-0.0067613186743380235,0.08330178018344146,0.999893367959824,CERVIX,KIDNEY,5.0939975,4.979142,4.6565705,1.09393758775906,intermediate,NA,NA,FALSE
TL-1-85,EN,en,ARHGAP15,NA,expression,1,ARHGAP15_Expr,114,4.432763912747987e-4,-4.432763912747987e-4,0.6092290738760463,0.9901213552013567,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKIN,10.450275,5.69039,3.9878857500000002,2.6205051135178583,restricted,NA,NA,FALSE
TL-1-85,EN,en,ARHGAP32,NA,expression,1,ARHGAP32_Expr,173,8.827964875914285e-4,8.827964875914285e-4,0.22104675629956702,0.9981188153881633,LARGE_INTESTINE,STOMACH,8.158537,7.5966115,6.295967,1.2958354133685899,restricted,NA,NA,FALSE
TL-1-85,EN,en,ATM,NA,rppa_total,1,ATM,156,0.001059941908096948,-0.001059941908096948,0.12768592419217362,0.9991874471717045,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKIN,9.026878,8.858913,7.90131175,1.1424530869826772,intermediate,NA,NA,FALSE
TL-1-85,EN,en,ATP1B1,NA,expression,1,ATP1B1_Expr,119,3.796791987246846e-4,3.796791987246846e-4,0.10800753066876265,0.9971610018222388,BILIARY_TRACT,UPPER_AERODIGESTIVE_TRACT,12.264515,12.12571,11.534165,1.0633205784727373,intermediate,NA,NA,FALSE
TL-1-85,EN,en,ATP8B1,NA,expression,1,ATP8B1_Expr,165,6.055716406178814e-4,6.055716406178814e-4,0.29125279339548793,0.9902548790012939,FIBROBLAST,PLEURA,10.11672,9.120349,7.751314000000001,1.3051619377050137,restricted,NA,NA,FALSE
TL-1-85,EN,en,BAIAP2L1,NA,expression,1,BAIAP2L1_Expr,110,3.0532423072062077e-4,3.0532423072062077e-4,0.13000400413178692,0.9958359944820571,PANCREAS,BILIARY_TRACT,9.055646,9.045509,8.40312075,1.0776527280058423,intermediate,NA,NA,FALSE
TL-1-85,EN,en,BAX,NA,rppa_total,1,Bax,165,0.0015282848585314154,-0.0015282848585314154,0.14159266101386073,0.9994413643044451,SMALL_INTESTINE,CERVIX,9.170313,8.457266,7.9147555,1.1586350330089161,intermediate,NA,NA,FALSE
TL-1-85,EN,en,BTK,NA,expression,1,BTK_Expr,106,4.257341587455493e-4,-4.257341587455493e-4,0.4617584841068612,0.9967524201199615,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BILIARY_TRACT,9.3621375,5.2038605,5.05701625,1.8513164754018734,restricted,NA,NA,FALSE
TL-1-85,EN,en,C16ORF54,NA,expression,1,C16orf54_Expr,194,0.0024358083923824887,-0.0024358083923824887,0.6071524267657348,0.9911710324974978,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,UPPER_AERODIGESTIVE_TRACT,8.76434,3.644196,3.4372220000000002,2.54983239371795,restricted,NA,NA,FALSE
TL-1-85,EN,en,CBFA2T3,NA,expression,1,CBFA2T3_Expr,132,8.011642048581056e-4,-8.011642048581056e-4,0.4516373330216231,0.9960087651533598,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SMALL_INTESTINE,7.2717125,5.5849735,3.89631875,1.866303289483182,restricted,NA,NA,FALSE
TL-1-85,EN,en,CD52,NA,expression,1,CD52_Expr,198,0.003143695754202726,-0.003143695754202726,0.5496465785505243,0.9940702736875909,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ENDOMETRIUM,8.419721,3.912236,3.8055535000000003,2.212482625720542,restricted,NA,NA,FALSE
TL-1-85,EN,en,CD53,NA,expression,1,CD53_Expr,106,2.9665481571873457e-4,-2.9665481571873457e-4,0.5472352552378733,0.9941617856011097,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SMALL_INTESTINE,11.627095,5.5833765,5.24105975,2.2184625924174974,restricted,NA,NA,FALSE
TL-1-85,EN,en,CD69,NA,expression,1,CD69_Expr,113,0.0010512252998300523,-0.0010512252998300523,0.5159314915264857,0.993833166870467,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SMALL_INTESTINE,7.612868499999999,5.638742,3.60678775,2.1107059876201473,restricted,NA,NA,FALSE
TL-1-85,EN,en,CDH4,NA,copy_number,1,CDH4_CN,109,6.289960035765227e-4,6.289960035765227e-4,0.37487940085567767,0.9963229083941723,PLEURA,CENTRAL_NERVOUS_SYSTEM,6.941633,6.4320474999999995,4.125961,1.6824281664320142,restricted,NA,NA,FALSE
TL-1-85,EN,en,CHEK2,NA,rppa_total,1,Chk2,104,5.858181131365168e-4,-5.858181131365168e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
TL-1-85,EN,en,CLDN7,NA,rppa_total,1,Claudin-7,130,5.47532081066078e-4,5.47532081066078e-4,0.28730128380520237,0.9901927819744566,PROSTATE,BILIARY_TRACT,10.142115,10.093875,7.45928925,1.3596623833832426,restricted,NA,NA,FALSE
TL-1-85,EN,en,CNN3,NA,expression,1,CNN3_Expr,109,2.9953906587244675e-4,2.9953906587244675e-4,0.12172845532597894,0.9967651928855504,KIDNEY,CENTRAL_NERVOUS_SYSTEM,11.7753,11.728145000000001,10.796434999999999,1.0906655761832496,intermediate,NA,NA,FALSE
TL-1-85,EN,en,CORO2A,NA,copy_number,1,CORO2A_CN,115,0.002232630243313269,0.002232630243313269,0.2562496736095585,0.9932159170364528,OESOPHAGUS,UPPER_AERODIGESTIVE_TRACT,8.207195,8.15519,6.2062852500000005,1.3224005454792784,restricted,NA,NA,FALSE
TL-1-85,EN,en,CPXCR1,NA,copy_number,1,CPXCR1_CN,109,0.0010498068222876027,0.0010498068222876027,0.03246060968626038,0.9999784459338558,BILIARY_TRACT,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,3.637379,3.6170385,3.5158445,1.034567655082584,broad,NA,NA,FALSE
