drug,gene_symbol,block,relevant_tissues,modalities,expr_tau,expr_class,expr_top_tissue,expr_top_to_median,direct_target,pct_improvement_dsen,lto_pct_improvement
Saracatinib,G3BP1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.046937073321323394,broad,THYROID,1.0483569123100902,FALSE,5.23821665413157,NA
XMD13-2,SNX13,tissue,LUNG,copy_number,0.05681279295203666,broad,STOMACH,1.0599172847956495,FALSE,10.6279308085004,4.242234015398206
Genentech Cpd 10,ZFP64,shared,NA,copy_number,0.20554669443729726,restricted,SMALL_INTESTINE,1.274007533850404,FALSE,6.46009814011629,3.253673072872552
BIX02189,ABCA1,shared,NA,copy_number,0.2783486933498212,restricted,KIDNEY,1.3793351995130845,FALSE,13.7138880807347,11.441858726294596
MG-132,CDRT15L2,shared,NA,copy_number,0.2042821836317655,restricted,CERVIX,1.2494199271900899,FALSE,8.34316997182102,NA
Fedratinib,BSN-AS2,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03900472420173201,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0394897944423978,FALSE,9.37198847230775,4.086666663485729
Genentech Cpd 10,TRH,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.036943851400653906,broad,BILIARY_TRACT,1.0359624334352666,FALSE,6.46009814011629,3.253673072872552
AKT inhibitor VIII_repl_228,TRPC4AP,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.050035356051208825,broad,PLEURA,1.049051774075177,FALSE,9.46019571945078,5.289939736041245
PAC-1,UGT3A1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.026059267042427524,broad,BONE,1.0253923865127599,FALSE,7.4519251451229,6.94386091973338
Cytarabine,CCDC81,shared,NA,copy_number,0.29351855691550893,restricted,FIBROBLAST,1.4140502255741785,FALSE,5.41527060030388,1.4570999546231487
QL-XI-92,EVI2B,shared,NA,expression,0.5555450186485319,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.419477470934722,FALSE,8.24017749411482,4.403407544065056
Ispinesib Mesylate,CNTFR,shared,NA,copy_number,0.20972360909793164,restricted,AUTONOMIC_GANGLIA,1.270800998587922,FALSE,5.11716142598801,2.597224861093527
Seliciclib,LINC00202,shared,NA,copy_number,0.18788745843512714,restricted,CERVIX,1.241316277188076,FALSE,5.2065508753192304,NA
Seliciclib,NPL,shared,NA,copy_number,0.23746649408353515,restricted,SKIN,1.3094744574447845,FALSE,5.2065508753192304,NA
MG-132,HIST1H2BI,shared,NA,copy_number,0.3366374317526838,restricted,CERVIX,1.502598343574158,FALSE,8.34316997182102,NA
Fedratinib,GBAS,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.0499337208214283,broad,SMALL_INTESTINE,1.0533531347582628,FALSE,9.37198847230775,4.086666663485729
XMD15-27,HLA-DRA,shared,NA,expression,0.6299819764410965,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.8433148048789567,FALSE,1.90190307656748,-0.15373639838997294
BX796,APCDD1L,shared,NA,copy_number,0.36472259201775736,restricted,FIBROBLAST,1.6451628312749433,FALSE,6.28084625572421,3.065794564749317
JNK Inhibitor VIII,CAV1,shared,NA,rppa_total,0.21064458915956624,restricted,SALIVARY_GLAND,1.1550410971538845,FALSE,4.22947940369299,2.3446105878242722
681640,UFC1,tissue,UPPER_AERODIGESTIVE_TRACT,expression,0.04554604101918062,broad,BREAST,1.0427327987729922,FALSE,1.69836920985424,-0.11573476483035179
681640,CCDC135,tissue,UPPER_AERODIGESTIVE_TRACT,expression,0.041717594503704325,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0436269303387131,FALSE,1.69836920985424,-0.11573476483035179
WZ3105,PRSS1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.05090273074354668,broad,PANCREAS,1.0495237782408813,FALSE,8.78089380962876,4.63397901654884
GSK1070916,FAM65B,shared,NA,mutation,0.4326956425296396,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.7740250606155952,FALSE,12.2799112452315,-0.595385679736336
CX-5461,NMUR2,tissue,LUNG,copy_number,0.031782648129601125,broad,UPPER_AERODIGESTIVE_TRACT,1.0292457423448913,FALSE,14.0081830315616,5.5936504061175505
GSK269962A,YWHAZ,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,rppa_total,0.04159481911318801,broad,THYROID,1.037268766035058,FALSE,1.38254602657096,0.24333578077915888
Doxorubicin,DOCK1,shared,NA,copy_number,0.1836556410022363,restricted,SMALL_INTESTINE,1.2214704511291834,FALSE,1.76938231611477,0.5771818622992814
CI-1040,ITGA2,shared,NA,rppa_total,0.2512738329105852,restricted,PANCREAS,1.2580756138911693,FALSE,6.74349788988655,-7.657142851441467
GSK1070916,HEY1,shared,NA,expression,0.3400033165237774,restricted,SKIN,1.5367028223800374,FALSE,12.2799112452315,-0.595385679736336
TL-1-85,PSME4,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03436148571778665,broad,SALIVARY_GLAND,1.0350087679637088,FALSE,21.9586731708183,20.582537721998957
Sunitinib,UBE2K,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04670519475173704,broad,SMALL_INTESTINE,1.0468036526916973,FALSE,13.2645741785206,NA
Refametinib_repl_1014,TEX26,tissue,LARGE_INTESTINE,copy_number,0.042486028804600826,broad,BILIARY_TRACT,1.0428146382799766,FALSE,3.6131286010883,-9.800441545313724
RO-3306,APEX2,tissue,CENTRAL_NERVOUS_SYSTEM,copy_number,0.02770737023267405,broad,BREAST,1.0236212246861383,FALSE,3.9748406009623,1.3540961969601155
Elesclomol,LARGE,shared,NA,copy_number,0.17325671864678338,restricted,SKIN,1.20158814809544,FALSE,3.34292038992637,-0.6277039651830623
Erlotinib,POU6F2,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04800954381192508,broad,OESOPHAGUS,1.0509010065185442,FALSE,-0.781158938332424,NA
Elesclomol,ETV5,shared,NA,copy_number,0.23022165744088546,restricted,SKIN,1.2822989522978,FALSE,3.34292038992637,-0.6277039651830623
PHA-793887,LOC100130987,shared,NA,copy_number,0.180369415816633,restricted,CERVIX,1.2173053444718303,FALSE,11.7890247800736,6.748344394936162
Nilotinib,PLEKHG1,shared,NA,copy_number,0.4222574464888257,restricted,SMALL_INTESTINE,1.7826329807950225,FALSE,20.3157954875775,18.78544156781148
TPCA-1,G3BP1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.046937073321323394,broad,THYROID,1.0483569123100902,FALSE,18.7709768169356,7.322076226708722
Cytarabine,ZCWPW2,tissue,LUNG,copy_number,0.05526772188391656,broad,FIBROBLAST,1.0596377388836409,FALSE,5.41527060030388,1.4570999546231487
MG-132,LINGO2,shared,NA,copy_number,0.45587354774160127,restricted,AUTONOMIC_GANGLIA,1.8608165146044924,FALSE,8.34316997182102,NA
JW-7-24-1,NDRG3,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04821183217092712,broad,SALIVARY_GLAND,1.0520651526958786,FALSE,7.70351203342909,3.0938361852792498
BX-912,POU2AF1,shared,NA,expression,0.6253653888069898,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.694587219023459,FALSE,6.47729232929053,2.1807207170561504
PD0325901,GSC,tissue,SKIN,copy_number,0.054155182049573834,broad,BONE,1.0528619278501106,FALSE,4.97995465677282,-4.246488908807473
CX-5461,RASGRP2,shared,NA,expression,0.4619149988339747,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.9249467987169069,FALSE,14.0081830315616,5.5936504061175505
FMK,LOC339298,tissue,LUNG,copy_number,0.05097139175214288,broad,BILIARY_TRACT,1.0458547982592854,FALSE,2.52809705350983,0.46020277744022214
YK-4-279,RAB25,shared,NA,rppa_total,0.4214821695290674,restricted,LARGE_INTESTINE,2.488185868639405,FALSE,-0.981781007136028,-0.065134191691593
Navitoclax,PHACTR3,shared,NA,copy_number,0.5060784768086048,restricted,AUTONOMIC_GANGLIA,2.1289766886165986,FALSE,7.33644040164538,6.441587042087721
JW-7-24-1,IFLTD1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.041118546208809864,broad,SMALL_INTESTINE,1.0456296505986247,FALSE,7.70351203342909,3.0938361852792498
MG-132,WT1-AS,shared,NA,copy_number,0.20605262062087565,restricted,PLEURA,1.263783439215924,FALSE,8.34316997182102,NA
Bleomycin (50 uM),SEPP1,shared,NA,expression,0.520842632109446,restricted,PROSTATE,2.217772642599986,FALSE,7.45408438663825,2.260925719601204
Tanespimycin,ELL2,shared,NA,copy_number,0.2143700990255631,restricted,FIBROBLAST,1.2436590241092877,FALSE,6.19904704141007,-2.6073890187538105
BMS-536924,IQGAP1,tissue,LARGE_INTESTINE,copy_number,0.042644817412490446,broad,FIBROBLAST,1.0293097235519928,FALSE,1.44275038792932,-0.939865003696402
AZD7762,SPEF2,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04469832150443738,broad,KIDNEY,1.044940229620527,FALSE,8.65308477201097,0.31047237284638796
AZD8055,SAFB2,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.055167182576201367,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0597866269198706,FALSE,8.9615675145938,7.473895973630409
Imatinib,FRS2,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.05141348640118862,broad,BREAST,1.0501296962552449,FALSE,11.8764521543301,NA
A-443654,EMD,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03374834280184577,broad,BONE,1.0326641089910373,FALSE,1.47068131553382,NA
Crizotinib,PAPPA,shared,NA,copy_number,0.4178134178503577,restricted,FIBROBLAST,1.898475366438658,FALSE,10.9819142110902,NA
SB52334,HCN1,tissue,LUNG,copy_number,0.040433803414603384,broad,SMALL_INTESTINE,1.0417865013063348,FALSE,3.61511522035971,0.1860728418838896
THZ-2-49,FGF4,tissue,OESOPHAGUS,copy_number,0.02403725372688129,broad,ENDOMETRIUM,1.023409638899792,FALSE,9.96462021963426,5.639373997444219
Crizotinib,SLC26A4,shared,NA,expression,0.20564586746679667,restricted,SKIN,1.2633016950489802,FALSE,10.9819142110902,NA
JNK Inhibitor VIII,GRM5,tissue,OVARY,copy_number,0.032524433972356034,broad,BILIARY_TRACT,1.0321686494315196,FALSE,4.22947940369299,2.3446105878242722
JQ1,CTNNB1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,rppa_total,0.05605619611461893,broad,THYROID,1.0600318607541857,FALSE,5.46241261450905,5.654357374408471
Lapatinib,LRRC7,tissue,LUNG,copy_number,0.045164995699251496,broad,AUTONOMIC_GANGLIA,1.0467555182425579,FALSE,3.29442211665721,NA
WZ-1-84,ADAM5,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03298717275320851,broad,SALIVARY_GLAND,1.0315032936738295,FALSE,4.49883040875361,NA
BIX02189,TMEM66,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04873912978699098,broad,AUTONOMIC_GANGLIA,1.05291973665633,FALSE,13.7138880807347,11.441858726294596
NU7441,TAS2R16,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.02641827820289703,broad,THYROID,1.0232904408166865,FALSE,0.879442334662709,-0.05418641676917238
GW441756,PLAC9,shared,NA,copy_number,0.5298155231811462,restricted,FIBROBLAST,2.144077277700704,FALSE,0.638958127408361,0.485299138004375
XMD15-27,TOX3,shared,NA,expression,0.49060433278498417,restricted,LARGE_INTESTINE,2.3922238431320855,FALSE,1.90190307656748,-0.15373639838997294
AT-7519,ALOX5AP,shared,NA,expression,0.532418157169116,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.1555725988380052,FALSE,9.51141825045037,7.8430492996276
Z-LLNle-CHO,LILRB3,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04347694312212118,broad,SMALL_INTESTINE,1.0480907657369305,FALSE,4.99809799047286,NA
BMS-754807,HCRTR2,tissue,OESOPHAGUS,copy_number,0.03155749320447323,broad,THYROID,1.0280467952164423,FALSE,0.710369447255811,0.11068771225984471
GSK1070916,CLEC11A,shared,NA,expression,0.40053202640623325,restricted,FIBROBLAST,1.7127079542246035,FALSE,12.2799112452315,-0.595385679736336
Daporinad,ITM2A,shared,NA,expression,0.4032020114219872,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.6856767387074134,FALSE,6.52400670005628,-1.2535514619015373
GSK690693,KIAA1210,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04158709670209319,broad,THYROID,1.04013885024269,FALSE,6.55177287801742,3.999511052249765
Docetaxel,MAPK10,shared,NA,copy_number,0.2132216874112504,restricted,AUTONOMIC_GANGLIA,1.2848207234847915,FALSE,10.6254834568127,3.9673637371066817
BX-912,KCNMB2,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,mutation,0.025754319645085625,broad,ENDOMETRIUM,1.0267838413732444,FALSE,6.47729232929053,2.1807207170561504
FH535,PRDX1,tissue,LUNG,rppa_total,0.02218887273407917,broad,KIDNEY,1.0175730780594103,FALSE,0.631670508390624,0.0914046277079781
MG-132,ZBED2,shared,NA,mutation,0.4257756243996378,restricted,UPPER_AERODIGESTIVE_TRACT,2.1086731056901016,FALSE,8.34316997182102,NA
SB52334,C2ORF80,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.021120410724726684,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0188072631049676,FALSE,3.61511522035971,0.1860728418838896
GSK1070916,FLJ33360,tissue,BONE,copy_number,0.04170602401486347,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0419939755963947,FALSE,12.2799112452315,-0.595385679736336
THZ-2-49,MDGA2,shared,NA,copy_number,0.19256222812491644,restricted,SKIN,1.2365992799582273,FALSE,9.96462021963426,5.639373997444219
Refametinib_repl_1014,MELK,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.047786281505351635,broad,SMALL_INTESTINE,1.047292575729965,FALSE,3.6131286010883,-9.800441545313724
BX-912,TGFBR3,shared,NA,expression,0.20520805137764614,restricted,FIBROBLAST,1.2018807542815406,FALSE,6.47729232929053,2.1807207170561504
CAY10603,LINC00158,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,expression,0.049753707285622235,broad,BILIARY_TRACT,1.0478399428126357,FALSE,8.62523276179811,-0.2822827760414449
BMS-754807,NEUROD2,tissue,BREAST,copy_number,0.05315938669835073,broad,CERVIX,1.0560131229899041,FALSE,0.710369447255811,0.11068771225984471
Lestauritinib,TSPAN8,shared,NA,expression,0.617592977747783,restricted,LARGE_INTESTINE,3.3502067320410167,FALSE,6.10213528290296,6.18707375850848
MPS-1-IN-1,CD80,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,expression,0.04202644535536711,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0414795659349276,FALSE,17.2900384866657,0.4703138821449367
Imatinib,RAF1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,rppa_phospho,0.050905829792847385,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0429986263074087,FALSE,11.8764521543301,NA
JW-7-24-1,AK3,tissue,LUNG,copy_number,0.057469531355055406,broad,LARGE_INTESTINE,1.0590550132215608,FALSE,7.70351203342909,3.0938361852792498
TPCA-1,SOX3,tissue,CENTRAL_NERVOUS_SYSTEM,expression,0.03746101616662871,broad,CERVIX,1.0407553154886646,FALSE,18.7709768169356,7.322076226708722
Avagacestat,ZFP14,shared,NA,copy_number,0.26583212058850547,restricted,SMALL_INTESTINE,1.3628231828699806,FALSE,2.72370384379325,2.8539104131824717
Lestauritinib,C9ORF152,shared,NA,expression,0.5184047549738464,restricted,LARGE_INTESTINE,2.17550946183062,FALSE,6.10213528290296,6.18707375850848
Motesanib,WWTR1,shared,NA,rppa_total,0.23071783146072808,restricted,KIDNEY,1.244301476752153,FALSE,0.239580769774958,-0.06538998144129834
WZ-1-84,SLC24A2,tissue,CENTRAL_NERVOUS_SYSTEM,copy_number,0.041362031552240414,broad,SMALL_INTESTINE,1.0405290971849974,FALSE,4.49883040875361,NA
Crizotinib,SNCA,shared,NA,copy_number,0.5211692057202563,restricted,SMALL_INTESTINE,2.2221648078179124,FALSE,10.9819142110902,NA
AZD7762,MYO1G,shared,NA,expression,0.5049094236847496,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.0337632738886318,FALSE,8.65308477201097,0.31047237284638796
GSK690693,DAZAP1,tissue,LUNG,copy_number,0.056396862159271366,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0535627608733928,FALSE,6.55177287801742,3.999511052249765
THZ-2-49,RTN1,shared,NA,copy_number,0.6047192538295699,restricted,AUTONOMIC_GANGLIA,2.667649981075516,FALSE,9.96462021963426,5.639373997444219
I-BET-762,DKFZP434L192,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.037066136011487685,broad,SALIVARY_GLAND,1.0403400023013694,FALSE,12.0704989562838,5.863833451953782
Saracatinib,TYW5,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03819271251812543,broad,LARGE_INTESTINE,1.030978996124613,FALSE,5.23821665413157,NA
XMD15-27,BCOR,shared,NA,copy_number,0.1804918736751809,restricted,AUTONOMIC_GANGLIA,1.236637272758416,FALSE,1.90190307656748,-0.15373639838997294
BMS-754807,D21S2088E,tissue,LARGE_INTESTINE,copy_number,0.019672146789119115,broad,OESOPHAGUS,1.0167673287115646,FALSE,0.710369447255811,0.11068771225984471
Ispinesib Mesylate,SPATA2,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04661809703260193,broad,LARGE_INTESTINE,1.0480868406596178,FALSE,5.11716142598801,2.597224861093527
QL-XI-92,RPN1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03450763985562216,broad,URINARY_TRACT,1.0284608284866834,FALSE,8.24017749411482,4.403407544065056
CCT-018159,FAM101B,shared,NA,copy_number,0.2757136395353679,restricted,SMALL_INTESTINE,1.3098055547345526,FALSE,0.310544695283584,0.45049705566400966
Temsirolimus,NGDN,tissue,LUNG,copy_number,0.04239516056117302,broad,AUTONOMIC_GANGLIA,1.038430371831123,FALSE,2.82234332956921,0.5837288249520409
Temsirolimus,OXA1L,tissue,LUNG,copy_number,0.03688837003176419,broad,STOMACH,1.0349316680034804,FALSE,2.82234332956921,0.5837288249520409
UNC0638_repl_245,CHRNA2,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03414877345297021,broad,SOFT_TISSUE,1.0325465243919312,FALSE,6.63685176764663,3.170862285232165
GSK690693,ANXA2,tissue,BONE,expression,0.04703634741456222,broad,FIBROBLAST,1.0302625677133384,FALSE,6.55177287801742,3.999511052249765
QL-XI-92,ORAOV1,shared,NA,copy_number,0.1996141188251567,restricted,SALIVARY_GLAND,1.2698972031227769,FALSE,8.24017749411482,4.403407544065056
NU7441,ASB15,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03428951664187944,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0360707802740423,FALSE,0.879442334662709,-0.05418641676917238
EHT-1864,MAGEC2,shared,NA,copy_number,0.2575378697318754,restricted,THYROID,1.3569213016877084,FALSE,-1.12387110925939,-0.8537244537049451
681640,HDHD1,tissue,UPPER_AERODIGESTIVE_TRACT,expression,0.051021855706120736,broad,CERVIX,1.048863074331638,FALSE,1.69836920985424,-0.11573476483035179
QL-XII-61,CADPS2,shared,NA,mutation,0.20040446067650003,restricted,BREAST,1.183556825605974,FALSE,6.60135949620418,3.219210113830235
Camptothecin,LOC100506776,shared,NA,copy_number,0.47256423903327904,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.8976050374482298,FALSE,5.46052603185659,1.1461786918602594
VX-11e,CCBE1,shared,NA,copy_number,0.41988984280271735,restricted,FIBROBLAST,1.9531303953536787,FALSE,2.21838908232525,-0.07120116397426857
Refametinib_repl_1014,MS4A3,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,expression,0.03922348188794076,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0394405372624556,FALSE,3.6131286010883,-9.800441545313724
Afatinib_repl_1377,KIT,shared,NA,copy_number,0.41088670582052766,restricted,BONE,1.7225419869695722,FALSE,8.76609450447551,2.693519744707862
WIKI4,LINC00639,tissue,OESOPHAGUS,copy_number,0.03874395993408478,broad,CENTRAL_NERVOUS_SYSTEM,1.0369782792540785,FALSE,4.96928220774422,-3.3513850697507848
Belinostat,TEX13A,tissue,LUNG,copy_number,0.05161697025298212,broad,SALIVARY_GLAND,1.053836096897891,FALSE,7.17538376434156,-2.336516279671884
Docetaxel,GAB2,shared,NA,rppa_total,0.17977225204225863,restricted,AUTONOMIC_GANGLIA,1.230087821793168,FALSE,10.6254834568127,3.9673637371066817
Obatoclax Mesylate,ANGPT2,tissue,SKIN,expression,0.035778926416035535,broad,AUTONOMIC_GANGLIA,1.0371117093624695,FALSE,2.99679832845819,-0.6342981037087876
Elesclomol,ZDHHC15,shared,NA,copy_number,0.27354883978812444,restricted,AUTONOMIC_GANGLIA,1.385102672752221,FALSE,3.34292038992637,-0.6277039651830623
Methotrexate,LUM,shared,NA,expression,0.6258925069083235,restricted,SMALL_INTESTINE,3.586539355561214,FALSE,12.9393709105441,3.136914217774742
ZSTK474,ADAM3A,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.024024693456748465,broad,LIVER,1.0210004567193645,FALSE,6.7369845244211,6.136960805919008
GSK1070916,CXCR4,shared,NA,expression,0.5648585835102246,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.3937238646427934,FALSE,12.2799112452315,-0.595385679736336
PHA-793887,ICAM1,shared,NA,copy_number,0.25480731793022265,restricted,KIDNEY,1.3695066210116917,FALSE,11.7890247800736,6.748344394936162
CX-5461,TSPAN18,shared,NA,copy_number,0.36383920337945214,restricted,AUTONOMIC_GANGLIA,1.59355191010951,FALSE,14.0081830315616,5.5936504061175505
GSK1070916,MECOM,shared,NA,expression,0.24397230315481622,restricted,OVARY,1.260480540778472,FALSE,12.2799112452315,-0.595385679736336
Daporinad,ITGA4,shared,NA,expression,0.5120388106001703,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.421333575198676,FALSE,6.52400670005628,-1.2535514619015373
Navitoclax,STXBP5-AS1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03842581418411381,broad,SOFT_TISSUE,1.0413910595565747,FALSE,7.33644040164538,6.441587042087721
XMD13-2,CAGE1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.05521336356621433,broad,SALIVARY_GLAND,1.0571778060560237,FALSE,10.6279308085004,4.242234015398206
Piperlongumine,MID1,shared,NA,copy_number,0.24820190452428123,restricted,SMALL_INTESTINE,1.286931007454205,FALSE,1.97040456524426,1.5222871717468902
NVP-BHG712,GYPA,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.043613065283782275,broad,SALIVARY_GLAND,1.0447935010210019,FALSE,14.9653239353183,12.324346827892722
Navitoclax,GMFG,shared,NA,expression,0.6057761425078764,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.5457226918956826,FALSE,7.33644040164538,6.441587042087721
BX-912,FLI1,shared,NA,expression,0.5171830255456753,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.190518552944556,FALSE,6.47729232929053,2.1807207170561504
CAY10603,ICAM4,shared,NA,copy_number,0.18865012639830214,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.2306098793016997,FALSE,8.62523276179811,-0.2822827760414449
MG-132,CORO2A,shared,NA,copy_number,0.2562496736095585,restricted,OESOPHAGUS,1.3224005454792784,FALSE,8.34316997182102,NA
Serdemetan,BNC2,shared,NA,copy_number,0.2595273042036097,restricted,SKIN,1.536920264141816,FALSE,2.20549946521956,2.317970776248308
