drug,method,block,gene_symbol,relevant_tissues,modalities,n_supporting_features,supporting_features,max_selection_count,max_abs_coef,signed_coef,expr_tau,expr_entropy,expr_top_tissue,expr_second_tissue,expr_top_median,expr_second_median,expr_median_tissue,expr_top_to_median,expr_class,target_type,target_pathway,direct_target,pct_improvement_dsen,lto_pct_improvement,dsen_shared_win_rate
CX-5461,DSEN,tissue,SDSL,AUTONOMIC_GANGLIA,expression,1,SDSL_Expr,101,1.8473677750457498e-4,1.8473677750457498e-4,0.12542176242458292,0.9986286005978887,PROSTATE,CENTRAL_NERVOUS_SYSTEM,7.0296625,6.7476705,6.366479,1.104168018146294,intermediate,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,SGMS2,AUTONOMIC_GANGLIA,expression,1,SGMS2_Expr,116,2.44972389382382e-4,2.44972389382382e-4,0.19268936943810147,0.9975020583697386,FIBROBLAST,PLEURA,7.743871,7.322274,6.3917980000000005,1.211532498367439,restricted,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,SKAP2,AUTONOMIC_GANGLIA,expression,1,SKAP2_Expr,141,9.135493830464234e-4,9.135493830464234e-4,0.16276151761119476,0.9975028463758588,SMALL_INTESTINE,PANCREAS,10.210125,9.9166955,8.843712,1.1545067274918044,intermediate,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,SLC12A7,LUNG,copy_number,1,SLC12A7_CN,108,0.0017172678385365618,-0.0017172678385365618,0.10122152357487214,0.9987542331681376,PROSTATE,STOMACH,8.657205000000001,8.5793955,8.046506,1.0758961715805593,intermediate,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,SLC1A3,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,1,SLC1A3_CN,101,3.4149871956349687e-4,3.4149871956349687e-4,0.24853237956432195,0.9963987225559389,CERVIX,SALIVARY_GLAND,6.2927885,6.0695135,4.570873,1.3767147982453245,restricted,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,SLC22A5,AUTONOMIC_GANGLIA,expression,1,SLC22A5_Expr,123,3.686250874276395e-4,3.686250874276395e-4,0.21726124784169332,0.9983414615880225,CERVIX,KIDNEY,9.473862,8.417177,7.74015875,1.2239880738880196,restricted,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,SLC25A43,AUTONOMIC_GANGLIA,expression,1,SLC25A43_Expr,179,0.001169752199150736,0.001169752199150736,0.11724074957275973,0.9971229319818872,SALIVARY_GLAND,FIBROBLAST,9.720524000000001,9.6041065,8.827946,1.1011082306121944,intermediate,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,SLC7A11,AUTONOMIC_GANGLIA,expression,1,SLC7A11_Expr,105,1.972119753438588e-4,1.972119753438588e-4,0.1410197030103426,0.9985803533896179,PLEURA,SMALL_INTESTINE,10.03806,9.955979,8.794427500000001,1.1414114221761449,intermediate,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,SMAD1,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,rppa_total,1,Smad1,161,0.004499298109915995,-0.004499298109915995,0.06580651491903032,0.999797794171435,CERVIX,AUTONOMIC_GANGLIA,9.131257,9.05677,8.5715735,1.0652953042985631,intermediate,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,SMPDL3A,AUTONOMIC_GANGLIA,expression,1,SMPDL3A_Expr,138,5.987569981115999e-4,5.987569981115999e-4,0.2399433981740934,0.9962654168164472,PROSTATE,KIDNEY,9.6244245,9.574954,7.2919909999999994,1.3198623668076388,restricted,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,SPAG1,AUTONOMIC_GANGLIA,expression,1,SPAG1_Expr,145,4.665626783029352e-4,4.665626783029352e-4,0.16306673175630704,0.9977795088782271,PROSTATE,SALIVARY_GLAND,8.873916000000001,8.2773015,7.79690325,1.1381333993082448,intermediate,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,SPEF2,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,1,SPEF2_CN,158,0.008960604711633525,0.008960604711633525,0.04469832150443738,0.9999013284685772,KIDNEY,BREAST,4.501829,4.494823,4.30821675,1.044940229620527,broad,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,SPSB2,AUTONOMIC_GANGLIA,expression,1,SPSB2_Expr,102,2.7575787363456417e-4,2.7575787363456417e-4,0.09544123015166425,0.9994543854174723,KIDNEY,BILIARY_TRACT,7.744541,7.6830845,6.98176175,1.1092531193863784,intermediate,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,SQRDL,AUTONOMIC_GANGLIA,expression,1,SQRDL_Expr,122,3.543384774904463e-4,3.543384774904463e-4,0.179156203931625,0.9967233233309729,KIDNEY,BILIARY_TRACT,11.66744,11.31642,9.9704495,1.170202005436164,restricted,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,STEAP1B,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,1,STEAP1B_CN,132,0.0061292827114031315,0.0061292827114031315,0.4793618199989671,0.9922490460845033,SKIN,THYROID,8.926071,7.010424,4.32953925,2.061667647429227,restricted,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,STMN1,LUNG,rppa_total,1,Stathmin,162,0.002540708872361819,0.002540708872361819,0.0762850784832057,0.9998157340493741,SMALL_INTESTINE,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,7.9678830000000005,7.7975745,7.4094525,1.0753673095279308,intermediate,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,SUSD5,BONE,expression,1,SUSD5_Expr,105,5.171916501719605e-4,5.171916501719605e-4,0.328874406436386,0.9936132896202311,FIBROBLAST,SOFT_TISSUE,6.2985035,6.118812500000001,3.8503515,1.6358255863133535,restricted,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,TBC1D8B,AUTONOMIC_GANGLIA,expression,1,TBC1D8B_Expr,122,2.9742529411862223e-4,2.9742529411862223e-4,0.2902518011092868,0.9956852867728264,FIBROBLAST,KIDNEY,7.954750499999999,6.964914,5.7943525000000005,1.3728454559849437,restricted,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,TES,AUTONOMIC_GANGLIA;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,expression,2,TES_Expr,147,0.0021417462658799074,0.0021417462658799074,0.1228802888840918,0.9950478058671105,URINARY_TRACT,KIDNEY,10.37648,10.24469,9.714798250000001,1.0681107042032498,intermediate,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,TFAP2A,AUTONOMIC_GANGLIA,expression,1,TFAP2A_Expr,118,3.0885297187538467e-4,3.0885297187538467e-4,0.2566450405399652,0.992829957976143,BREAST,SKIN,9.559579,9.170296,7.665659,1.2470655164807096,restricted,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,TLCD1,AUTONOMIC_GANGLIA,expression,1,TLCD1_Expr,104,1.8658665270707912e-4,1.8658665270707912e-4,0.11493056526497139,0.9982127772554441,BILIARY_TRACT,PANCREAS,9.158492500000001,9.0253915,8.418369,1.0879176833422248,intermediate,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,TMBIM1,AUTONOMIC_GANGLIA,expression,1,TMBIM1_Expr,142,4.1123846262083207e-4,4.1123846262083207e-4,0.10358926216251656,0.9990462326810149,PANCREAS,UPPER_AERODIGESTIVE_TRACT,10.254764999999999,10.20381,9.22273375,1.1119007962254142,intermediate,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,TMEM2,AUTONOMIC_GANGLIA,expression,1,TMEM2_Expr,153,5.629979579408714e-4,5.629979579408714e-4,0.1781663027072912,0.9975744009617462,LIVER,BILIARY_TRACT,8.967118,8.855577499999999,7.3047745,1.2275694479001371,restricted,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,TMEM99,AUTONOMIC_GANGLIA,expression,1,TMEM99_Expr,119,4.989828272109173e-4,4.989828272109173e-4,0.06213726310555069,0.9997479192298634,KIDNEY,OESOPHAGUS,9.266627,9.169278,8.8339385,1.0489802481645079,intermediate,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,TP53,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,mutation,2,TP53_mut.hs;TP53_mut.tr,185,0.008849066318663995,0.008849066318663995,0.12687230869689042,0.9989487545823764,THYROID,STOMACH,8.278982,8.16865,7.3216505,1.1307535097448314,intermediate,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,TPD52L1,AUTONOMIC_GANGLIA,expression,1,TPD52L1_Expr,157,5.604367238322691e-4,5.604367238322691e-4,0.24697335135244905,0.993417573394769,SMALL_INTESTINE,CERVIX,12.064965,11.723745000000001,9.70108675,1.2436714886607936,restricted,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,TRIM47,AUTONOMIC_GANGLIA,expression,1,TRIM47_Expr,129,2.8502789537243915e-4,2.8502789537243915e-4,0.14125768323822765,0.9978899051160093,BILIARY_TRACT,SALIVARY_GLAND,8.597530500000001,8.5102035,7.7239445,1.1131010198221907,intermediate,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,TRIM6,AUTONOMIC_GANGLIA,expression,1,TRIM6_Expr,117,3.9203610848027144e-4,3.9203610848027144e-4,0.28541019393576483,0.9912695878856279,KIDNEY,UPPER_AERODIGESTIVE_TRACT,9.475457,9.205627,7.301035,1.2978238016938695,restricted,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,TTC23L,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,1,TTC23L_CN,106,3.7107127811872114e-4,3.7107127811872114e-4,0.045091546851132945,0.9999460783237937,CERVIX,KIDNEY,3.7751435,3.739236,3.5963485,1.0497157046932466,broad,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,USP17L2,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,1,USP17L2_CN,133,0.001389059473909277,-0.001389059473909277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,VANGL1,AUTONOMIC_GANGLIA,expression,1,VANGL1_Expr,113,2.8441528345408566e-4,2.8441528345408566e-4,0.11399926057001114,0.9992946540052938,SALIVARY_GLAND,UPPER_AERODIGESTIVE_TRACT,8.676954,8.213897,7.83889925,1.1069097488400557,intermediate,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,YES1,AUTONOMIC_GANGLIA,expression,1,YES1_Expr,154,0.0011608945142557317,0.0011608945142557317,0.1259430552853635,0.9994314785019376,SALIVARY_GLAND,OESOPHAGUS,10.820495,10.10314,9.561723,1.1316469845445218,intermediate,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,ZFP36L1,AUTONOMIC_GANGLIA,expression,1,ZFP36L1_Expr,102,2.1279832468697993e-4,2.1279832468697993e-4,0.10699722093261109,0.9990036738896926,BILIARY_TRACT,THYROID,7.0079265,6.846993,6.3548255,1.1027724522097422,intermediate,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
CX-5461,DSEN,tissue,ZNF815P,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,1,ZNF815P_CN,134,0.007218867585237214,0.007218867585237214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,14.0081830315616,5.5936504061175505,0.769230769230769
Cabozantinib,DSEN,shared,C1ORF186,NA,copy_number,1,C1orf186_CN,127,8.286757573410655e-4,8.286757573410655e-4,0.34581923437986967,0.9972659367294597,ENDOMETRIUM,KIDNEY,7.8981335,7.359611,5.00778075,1.5771723831958897,restricted,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,shared,LHX4,NA,copy_number,1,LHX4_CN,103,4.4283988831018425e-4,4.4283988831018425e-4,0.13407575663657464,0.9998176693463139,SMALL_INTESTINE,CERVIX,4.7671995,4.2839235,4.13131325,1.153918672228498,intermediate,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,shared,NMNAT2,NA,copy_number,1,NMNAT2_CN,120,6.415935843834122e-4,6.415935843834122e-4,0.45829494241162344,0.9957674651624505,AUTONOMIC_GANGLIA,PROSTATE,8.776337,5.424395499999999,4.831955499999999,1.8163116361481393,restricted,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,shared,PCLO,NA,mutation,1,PCLO_mut.mis,108,7.271866958973267e-4,7.271866958973267e-4,0.32036094161894413,0.9961324600083618,AUTONOMIC_GANGLIA,SKIN,6.986393,6.149529,4.59473225,1.5205223329389868,restricted,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,shared,SRC,NA,rppa_total,1,Src,104,4.553625910606813e-4,4.553625910606813e-4,0.042705727518808335,0.9999097238933211,LIVER,STOMACH,5.0460069999999995,5.039007,4.82179425,1.0464998584292557,broad,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,ABCA1,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,1,ABCA1_CN,135,0.009633520964186045,0.009633520964186045,0.2783486933498212,0.9922655921517585,KIDNEY,LIVER,10.02755,9.686682000000001,7.26984275,1.3793351995130845,restricted,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,ACER1,UPPER_AERODIGESTIVE_TRACT,copy_number,1,ACER1_CN,103,3.042585266482173e-4,3.042585266482173e-4,0.08084870090381041,0.9998794576969059,SALIVARY_GLAND,CERVIX,4.768700000000001,4.679382,4.36403825,1.092726444366064,intermediate,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,ADAM5,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,1,ADAM5_CN,106,0.001177776059072312,-0.001177776059072312,0.03298717275320851,0.9999531010788737,SALIVARY_GLAND,BILIARY_TRACT,4.151358500000001,4.133881499999999,4.024571249999999,1.0315032936738295,broad,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,ADAR,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,rppa_total,1,ADAR1,114,0.0020405734944588484,0.0020405734944588484,0.04253102741640013,0.9999396834788116,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BILIARY_TRACT,12.077625,11.941344999999998,11.5752875,1.043397410215513,broad,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,ANGPT2,LUNG,copy_number,1,ANGPT2_CN,127,6.235020871041486e-4,-6.235020871041486e-4,0.035778926416035535,0.9999736362049506,AUTONOMIC_GANGLIA,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,3.895047,3.855124,3.7556677499999997,1.0371117093624695,broad,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,APCDD1L-AS1,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,1,APCDD1L-AS1_CN,110,0.001072185410968814,0.001072185410968814,0.08305394981053794,0.9998918749373226,CERVIX,PLEURA,4.7071435,4.520487,4.296385,1.0956056079704217,intermediate,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,BAX,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,rppa_total,1,Bax,148,0.003811565357893789,-0.003811565357893789,0.14159266101386073,0.9994413643044451,SMALL_INTESTINE,CERVIX,9.170313,8.457266,7.9147555,1.1586350330089161,intermediate,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,C1ORF129,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,1,C1orf129_CN,120,0.0025509259082084025,0.0025509259082084025,0.033501712590804325,0.9999766525430324,SMALL_INTESTINE,CERVIX,3.724766,3.7076219999999998,3.59742425,1.0353980351358336,broad,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,C1ORF186,OESOPHAGUS,copy_number,1,C1orf186_CN,110,0.0014892817511735373,0.0014892817511735373,0.34581923437986967,0.9972659367294597,ENDOMETRIUM,KIDNEY,7.8981335,7.359611,5.00778075,1.5771723831958897,restricted,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,C3,UPPER_AERODIGESTIVE_TRACT,copy_number,1,C3_CN,105,2.899278598889218e-4,2.899278598889218e-4,0.3820383729037786,0.9902081995036716,UPPER_AERODIGESTIVE_TRACT,BILIARY_TRACT,10.34063,9.456299000000001,5.77304775,1.7911907969235144,restricted,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,C7ORF10,PANCREAS,copy_number,1,C7orf10_CN,102,0.0017867527131077649,0.0017867527131077649,0.3632132748599415,0.9963152798910698,FIBROBLAST,BONE,8.871385499999999,7.021176,5.5788205,1.5901901665414757,restricted,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,CCL25,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,1,CCL25_CN,107,0.0010898501231689354,-0.0010898501231689354,0.07431769096189807,0.9998506241279083,SMALL_INTESTINE,SALIVARY_GLAND,4.64124,4.592378500000001,4.29362525,1.080960663718847,intermediate,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,CD320,LUNG,copy_number,1,CD320_CN,115,0.0012778210485562247,-0.0012778210485562247,0.0913313755885468,0.9996086059128627,SMALL_INTESTINE,SKIN,9.758677500000001,9.599185,8.96836725,1.0881219767176686,intermediate,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,CD9,BONE,expression,1,CD9_Expr,117,2.2547435985561967e-4,2.2547435985561967e-4,0.15148347490021172,0.9960977670472746,CERVIX,UPPER_AERODIGESTIVE_TRACT,13.01505,12.87877,11.40433,1.141237582567323,intermediate,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,CEP72,LUNG,copy_number,1,CEP72_CN,121,0.003169160235579913,0.003169160235579913,0.10844149744878726,0.9990962284114259,SALIVARY_GLAND,CERVIX,8.3094795,8.2238635,7.446849500000001,1.1158382481074713,intermediate,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,CPXCR1,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,1,CPXCR1_CN,120,0.006991705649821192,0.006991705649821192,0.03246060968626038,0.9999784459338558,BILIARY_TRACT,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,3.637379,3.6170385,3.5158445,1.034567655082584,broad,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,CSE1L,CENTRAL_NERVOUS_SYSTEM,copy_number,1,CSE1L_CN,136,0.0012265725667083922,0.0012265725667083922,0.030105377039521465,0.9999307246987155,BONE,SALIVARY_GLAND,11.81282,11.729510000000001,11.5022,1.0270052685573194,broad,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,CSMD3,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,mutation,1,CSMD3_mut.mis,106,0.0018430500624872898,0.0018430500624872898,0.10310390754459776,0.999807928849425,SMALL_INTESTINE,BONE,3.960569,3.742312,3.55417675,1.1143421609518998,intermediate,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,CYP24A1,CENTRAL_NERVOUS_SYSTEM,copy_number,1,CYP24A1_CN,141,0.0027732490173388337,0.0027732490173388337,0.5040491079267053,0.9907892254637799,SMALL_INTESTINE,UPPER_AERODIGESTIVE_TRACT,8.3579175,6.79627,3.7904989999999996,2.204964966354034,restricted,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,DDX60,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,1,DDX60_CN,106,0.0015486709662628929,-0.0015486709662628929,0.2506633723464854,0.9960881484520071,UPPER_AERODIGESTIVE_TRACT,PANCREAS,9.097274,8.540921,6.845481749999999,1.3289457677686456,restricted,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,DEFB4A,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,1,DEFB4A_CN,110,7.751358158210692e-4,-7.751358158210692e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,DENND1C,UPPER_AERODIGESTIVE_TRACT,copy_number,1,DENND1C_CN,102,4.223377558419281e-4,4.223377558419281e-4,0.41934166338274315,0.9974571940078958,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BILIARY_TRACT,7.2791485,4.5597835,4.1962325,1.734686650465626,restricted,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,DUSP22,LUNG,copy_number,1,DUSP22_CN,114,0.0012515687487326082,-0.0012515687487326082,0.12576681194474612,0.9996587263671344,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,UPPER_AERODIGESTIVE_TRACT,10.007245000000001,9.345989,8.8018495,1.1369479789446526,intermediate,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,EIF4EBP1,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,rppa_phospho;rppa_total,2,4E-BP1;4E-BP1_pT37_T46,135,0.002269967040279611,-0.002269967040279611,0.08267500792342228,0.999682784073291,BONE,SKIN,11.23252,11.17497,10.42934,1.077011584625681,intermediate,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,ETNK1,LUNG,copy_number,1,ETNK1_CN,110,0.001675542246441912,0.001675542246441912,0.08209759382249114,0.999729861692785,LARGE_INTESTINE,STOMACH,8.637268,8.450878,7.9975795000000005,1.0799852630411488,intermediate,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,ETV6,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,1,ETV6_CN,114,0.003431820585742917,0.003431820585742917,0.13969447946985064,0.9992598685391265,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KIDNEY,8.0144205,7.60576,6.97782025,1.148556456437811,intermediate,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,FAM66D,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,1,FAM66D_CN,138,0.0015274624708755578,-0.0015274624708755578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,FAM90A2P,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,1,FAM90A2P_CN,109,0.001331418767636156,-0.001331418767636156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,FGF6,LUNG,copy_number,1,FGF6_CN,109,0.003243586315998441,0.003243586315998441,0.06366956761052642,0.9999253942217694,CERVIX,BILIARY_TRACT,5.519410499999999,5.3189015,5.179642,1.0655969080488572,intermediate,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,FLG,LUNG,mutation,1,FLG_mut.mis,114,0.001191242843315895,0.001191242843315895,0.41470804972658903,0.9974638477044167,CERVIX,KIDNEY,6.4736795,4.483493,3.7428605,1.7296074753520738,restricted,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,HPS6,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,mutation,1,HPS6_mut.mis,105,0.003651694035467322,-0.003651694035467322,0.06828287024412344,0.9998947228676601,CERVIX,KIDNEY,7.409425499999999,7.206679,6.91536,1.0714446536405913,intermediate,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,INTS3,LUNG,copy_number,1,INTS3_CN,108,8.662328201211378e-4,8.662328201211378e-4,0.03439363012895985,0.999960515343937,BONE,SMALL_INTESTINE,9.309953,9.285816,8.96289,1.038722220176751,broad,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,KCNMB2,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,mutation,1,KCNMB2_mut.mis,118,0.008722916915220827,-0.008722916915220827,0.025754319645085625,0.9999698754977291,ENDOMETRIUM,SALIVARY_GLAND,3.988117,3.9865969999999997,3.88408625,1.0267838413732444,broad,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,KCNQ2,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,1,KCNQ2_CN,110,0.0017076453533519241,0.0017076453533519241,0.1283866316687128,0.9997002932425494,SMALL_INTESTINE,AUTONOMIC_GANGLIA,4.9901965,4.9303,4.3297235,1.1525439211072022,intermediate,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,KRT80,BONE,expression,1,KRT80_Expr,123,2.3516754158051022e-4,2.3516754158051022e-4,0.23485457146017866,0.9922810710758251,CERVIX,BILIARY_TRACT,9.970566999999999,9.968037500000001,7.9582485,1.2528594702716307,restricted,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
Cabozantinib,DSEN,tissue,LHX4,CENTRAL_NERVOUS_SYSTEM,copy_number,1,LHX4_CN,109,0.0015411531692239501,0.0015411531692239501,0.13407575663657464,0.9998176693463139,SMALL_INTESTINE,CERVIX,4.7671995,4.2839235,4.13131325,1.153918672228498,intermediate,NA,NA,FALSE,12.3406167087331,6.796786710024865,0.769230769230769
